lokalita,kraj,pod_uhli,pod_plyn,pod_bio,pod_olej,pod_ost,vykon,nad_10_czk,nad_10_gj,pod_10_czk,pod_10_gj,cptv_czk,cptv_gj,prim_rozv_czk,prim_rozv_gj,cvs_czk,cvs_gj,cvs_voda_czk,cvs_voda_gj,blok_kot_czk,blok_kot_gj,sek_rozv_czk,sek_rozv_gj,dps_czk,dps_gj,dom_kot_czk,dom_kot_gj,dod_cena,dod_mnozstvi
Praha 10 - VS v majetku MČ,A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.71,10765.0,771.71,12316.0,0.0,0.0,771.71,24240.0,771.71,13227.0,0.0,0.0,771.7100000000002,60548.0
"Praha 10 - Záběhlice, Podle Náhonu 3225/69",A,0.0,100.0,0.0,0.0,0.0,0.75,0.0,0.0,518.33,1664.0,518.33,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.33,2728.0
"Praha 10 - Záběhlice, Topolová 2916/14",A,0.0,100.0,0.0,0.0,0.0,0.636,0.0,0.0,680.0,3025.0,680.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,5247.0
"Praha 10 - Záveská 836, 837",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.65,550.0,0.0,0.0,760.65,550.0
"Praha 10 - Záveská 838, 839",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.92,550.0,0.0,0.0,748.92,550.0
"Praha 10 - Záveská 840, 841",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.43,600.0,0.0,0.0,707.43,600.0
Praha 10 - Záveská rezidence,A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.1,400.0,0.0,0.0,924.1,400.0
"Praha 11 - Háje, Jurkovičova 961/14",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.74,840.0,0.0,0.0,959.74,840.0
"Praha 11 - Háje, Jurkovičova 962/16",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.04,1464.0,0.0,0.0,929.0400000000001,1464.0
"Praha 11 - Háje, Jurkovičova 963/20",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.57,1197.0,0.0,0.0,922.57,1197.0
"Praha 11 - Háje, Jurkovičova 988/24",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.26,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.26,2227.0
"Praha 11 - Háje, Květnového vítězství 1000",A,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,596.65,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,596.65,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,596.65,6500.0
"Praha 11 - Háje, Loosova 1021/9",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.4,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.4,2406.0
"Praha 11 - Háje, Loosova 971/4",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.59,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.5899999999999,2535.0
"Praha 11 - Háje, Loosova 995/15",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.37,2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.3700000000001,2573.0
"Praha 11 - Háje, Stříbrského 977/11",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.83,5288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.83,5288.0
"Praha 11 - Chodov, Hvožďanská 2235/2",A,0.0,100.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.27,1276.0,470.27000000000004,1276.0
"Praha 12 - Kamýk, Mariánská",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.88,240.0,0.0,0.0,689.88,880.0,0.0,0.0,0.0,0.0,689.8800000000001,1120.0
"Praha 12 - Kamýk, Smolkova 565",A,0.0,100.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.87,6800.0,566.87,6800.0
"Praha 12 - Modřany, Fikerova 2157/5",A,0.0,100.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.81,2017.0,686.81,2017.0
"Praha 12 - Modřany, Fikerova 2169/2",A,0.0,100.0,0.0,0.0,0.0,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.47,488.0,822.47,488.0
"Praha 12 - Modřany, Fikerova 2170/4",A,0.0,100.0,0.0,0.0,0.0,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.71,575.0,759.71,575.0
"Praha 12 - Modřany, K Vystrkovu 2195/8",A,0.0,100.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.07,2850.0,958.07,2850.0
"Praha 12 - Modřany, Na srážku 2071/6",A,0.0,100.0,0.0,0.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.57,1935.0,643.57,1935.0
"Praha 12 - Modřany, Obchodní náměstí 25",A,0.0,100.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.08,2650.0,615.08,2650.0
"Praha 12 - Modřany, Pískařská 2075/3",A,0.0,100.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.33,6264.0,0.0,0.0,0.0,0.0,0.0,0.0,802.33,6264.0
"Praha 12 - Modřany, Rorýsova 2198/3",A,0.0,100.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.97,2477.0,903.97,2477.0
"Praha 12 - Modřany, Tulipa - Modřanská rokle - Generála Šišky 
2080/22 ,Generála Šišky 2081/24 ,Gener",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.38,2866.0,0.0,0.0,853.38,2866.0
"Praha 12 - Modřany, U domu služeb 2063/2a",A,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.06,3516.0,801.06,3516.0
"Praha 12 - Modřany, U Vlečky 3a",A,0.0,100.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,594.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,1300.0
"Praha 12 - Modřany, VS Hausmannova 3013",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.75,520.0,878.75,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.75,650.0
"Praha 12 - Modřany, VS Mariánská 1001/6",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.57,2359.0,0.0,0.0,735.57,2359.0
"Praha 12 - Modřany, Zlochova 2193/1",A,0.0,100.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.86,2500.0,730.86,2500.0
Praha 13 - Mukařovského,A,0.0,100.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.08,561.0,437.08,561.0
"Praha 13 - Stodůlky, Amforová 1899/16",A,0.0,100.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.42,2744.0,366.42,2744.0
"Praha 13 - Stodůlky, Anny Rybníčkové 2613/5",A,0.0,100.0,0.0,0.0,0.0,0.23399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.54,1015.0,579.54,1015.0
"Praha 13 - Stodůlky, Anny Rybníčkové 2614/3",A,0.0,100.0,0.0,0.0,0.0,0.23399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.55,1005.0,583.55,1005.0
"Praha 13 - Stodůlky, Anny Rybníčkové 2615/1",A,0.0,100.0,0.0,0.0,0.0,0.23399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.79,973.0,592.79,973.0
"Praha 13 - Stodůlky, Běhounkova 2300, Běhounkova 2474, Brdičkova 
1878/2, Bronzová 2027/35, Fingerova",A,0.0,100.0,0.0,0.0,0.0,9.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.04,2272.0,0.0,0.0,0.0,0.0,510.98,26228.0,509.709274385965,28500.0
"Praha 13 - Stodůlky, Bucharova 2946/18",A,0.0,0.0,0.0,0.0,100.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.58,174.0,1481.58,174.0
"Praha 13 - Stodůlky, Campus Park; Dismanova 2623/5, Dismanova 
2624/4, Dismanova 2625/6",A,0.0,100.0,0.0,0.0,0.0,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.53,2422.0,571.53,2422.0
"Praha 13 - Stodůlky, Jeremiášova",A,0.0,100.0,0.0,0.0,0.0,0.314,0.0,0.0,298.88,5873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.88,5873.0
"Praha 13 - Stodůlky, Karla Kryla 2770/1",A,0.0,100.0,0.0,0.0,0.0,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.17,315.0,734.17,315.0
"Praha 13 - Stodůlky, Márova 2805/8",A,0.0,100.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.25,2700.0,636.25,2700.0
"Praha 13 - Stodůlky, Medox; Za Mototechnou 2651/6, Za Mototechnou 
2652/8, Za Mototechnou 2653/10",A,0.0,100.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.04,2239.0,720.04,2239.0
"Praha 13 - Stodůlky, Münzbergerových 2811/8",A,0.0,100.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.1,116.0,1274.1,116.0
"Praha 13 - Stodůlky, Nárožní 2600/9",A,0.0,100.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.93,2294.0,679.93,2294.0
"Praha 13 - Stodůlky, Nové Butovice NB12; Běhounkova 2452/6",A,0.0,100.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.61,61805.0,0.0,0.0,0.0,0.0,0.0,0.0,569.6100000000001,61805.0
"Praha 13 - Stodůlky, Přeučilova 2736/5",A,0.0,100.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.47,954.0,408.47,954.0
"Praha 13 - Stodůlky, Velká Ohrada - Červeňanského 2723/29 
,Tlumačovská 2766/26",A,0.0,100.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.77,47500.0,0.0,0.0,617.71,5799.0,0.0,0.0,554.4883635715491,53299.0
"Praha 13 - Stodůlky, Západní Město Britská čtvrť A3, Svitákova 2729/6",A,0.0,100.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.94,50979.0,667.94,50979.0
"Praha 14 - Černý Most II, PS",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.18,10585.0,0.0,0.0,713.18,10585.0
"Praha 14 - Černý Most, Fejfarova 920/17",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.02,4774.0,0.0,0.0,772.02,4774.0
"Praha 14 - Černý Most, Vybíralova 938/31",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.35,4693.0,0.0,0.0,773.35,4693.0
"Praha 14 - Hloubětín, Hloubětínská 78/26",A,0.0,100.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.03,1241.0,479.03,1241.0
"Praha 14 - Hostavice, U Hostavického potoka 722/3 + 726/11",A,0.0,100.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.29,2957.0,0.0,0.0,0.0,0.0,0.0,0.0,741.29,2957.0
"Praha 14 - Hostavice, U Hostavického potoka 727/19+ 731/21",A,0.0,100.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.9,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,745.9,2716.0
"Praha 14 - Hostavice, U Hostavického potoka 735/31",A,0.0,100.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.01,3267.0,746.01,3267.0
"Praha 14 - Hostavice, U Hostavického potoka 740/49",A,0.0,100.0,0.0,0.0,0.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.71,4287.0,592.71,4287.0
"Praha 14 - Kyje, Federova 1605/5",A,0.0,100.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.99,922.0,460.99,922.0
"Praha 14 - Kyje, Panorama Kyje - Federova 1602/2, Sicherova 1601/12, 
Sicherova 1603/16, Sicherova 16",A,0.0,100.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.7,3660.0,459.7,3660.0
"Praha 14 - Kyje, Sicherova 1606/11",A,0.0,100.0,0.0,0.0,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.37,756.0,469.37000000000006,756.0
"Praha 15 - Horní Měcholupy, Nad Přehradou 619",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.48,2171.0,0.0,0.0,833.48,2171.0
"Praha 15 - Horní Měcholupy, Nad Přehradou E,C, A, F - Nad Přehradou 
765, Padovská 696/3, Padovská 74",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.29,3971.0,0.0,0.0,929.29,3971.0
"Praha 15 - Horní Měcholupy, R. A. Dvorského 600",A,0.0,100.0,0.0,0.0,0.0,0.5,0.0,0.0,514.75,1311.0,514.75,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.75,2522.0
"Praha 15 - Hostivař, Kozinovo nám. 1534/7",A,0.0,100.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.66,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,572.66,1137.0
"Praha 15 - Hostivař, Pražská 1014/2",A,0.0,100.0,0.0,0.0,0.0,0.5479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.69,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,608.69,1949.0
"Praha 15 - Hostivař, Přestická 1087/22",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.93,1101.0,0.0,0.0,738.93,1101.0
"Praha 15 - Hos(cid:415)vař, U Továren 261/27, Ateliéry Hos(cid:415)vař",A,0.0,100.0,0.0,0.0,0.0,1.28,0.0,0.0,578.59,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.59,3100.0,578.59,4680.0
"Praha 16 - Radotín, K Cementárně 1517/1a",A,0.0,100.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.31,1185.0,446.31,1185.0
"Praha 16 - Radotín, K Cementárně 1522/1c",A,0.0,100.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.35,1115.0,492.35,1115.0
"Praha 16 - Radotín, Loučanská 1112/3",A,0.0,100.0,0.0,0.0,0.0,1.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.21,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,487.21,4000.0
"Praha 16 - Radotín, Na Benátkách 461/7",A,0.0,100.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.89,189.0,438.88999999999993,189.0
"Praha 16 - Radotín, Na Výšince 875/4",A,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.43,207.0,0.0,0.0,885.43,207.0
"Praha 16 - Radotín, Nám. Osvoboditelů 21/2a",A,0.0,100.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.57,703.0,489.57000000000005,703.0
"Praha 16 - Radotín, Nám. Osvoboditelů 44/15",A,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.52,262.0,557.52,262.0
"Praha 16 - Radotín, Nám. Osvoboditelů 5/17",A,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.04,187.0,0.0,0.0,648.04,187.0
"Praha 16 - Radotín, Nám. Osvoboditelů 732/7",A,0.0,100.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.05,94.0,762.05,94.0
"Praha 16 - Radotín, Sídliště 1600/15a",A,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.55,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.55,8000.0
"Praha 16 - Radotín, U Starého stadionu 1379/13",A,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.94,300.0,0.0,0.0,659.94,300.0
"Praha 16 - Radotín, U Starého stadionu 1585/9",A,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.85,689.0,0.0,0.0,746.85,689.0
"Praha 16 - Radotín, Václava Balého 23/3",A,0.0,100.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.55,189.0,533.55,189.0
"Praha 18 - Letňany, Barevné Letňany A, Chlebovická čp. 824/18",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.13,1107.0,0.0,0.0,810.13,1107.0
"Praha 18 - Letňany, BD LETŇANY SMART",A,0.0,0.0,0.0,0.0,100.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.52,600.0,1757.52,600.0
"Praha 18 - Letňany, Chlebovická 729/2",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.73,2079.0,0.0,0.0,787.73,2079.0
"Praha 18 - Letňany, Chlebovická 732/14",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.59,3286.0,0.0,0.0,836.59,3286.0
"Praha 18 - Letňany, Miroslava Hajna 740/2, Miroslava Hajna 759/1, 
Pavla Beneše 742/16, Pavla Beneše",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.83,7759.0,0.0,0.0,854.83,7759.0
"Praha 18 - Letňany, Pavla Beneše 750/12",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.37,1926.0,0.0,0.0,848.37,1926.0
"Praha 18 - Letňany, Pavla Beneše 750/8",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.2,2318.0,0.0,0.0,807.2,2318.0
"Praha 18 - Letňany, Veselská 699",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.12,1730.0,0.0,0.0,1053.12,1730.0
"Praha 18 - Letňany, VS Rezidence Lesopark",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.76,2183.0,0.0,0.0,879.76,2183.0
Praha 19 - Kbely,A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.45,28000.0,0.0,0.0,711.45,28000.0
"Praha 19 - Kbely, Tauferova 1041/2, Vágnerova 1035/2, Vágnerova 
1036/4, Vágnerova 1037/6, Vágnerova",A,88.52,3.84,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.61,5625.0,0.0,0.0,818.61,5625.0
Praha 2 - Blanická 13/2135,A,0.0,100.0,0.0,0.0,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.19,3652.0,386.19,3652.0
